"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006522","상현고등학교","04","공립","N","","10","340","34","10","337","33.7","11","311","28.3","1","7","7","0","0","0","32","995","31.1","62","16"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006523","솔터고등학교","04","공립","N","","10","345","34.5","12","403","33.6","10","337","33.7","1","9","9","0","0","0","33","1094","33.2","63","17.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006525","신봉고등학교","04","공립","N","","12","394","32.8","12","399","33.3","12","357","29.8","1","4","4","0","0","0","37","1154","31.2","72","16"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090006539","비전고등학교","04","공립","N","","10","347","34.7","10","343","34.3","10","305","30.5","2","15","7.5","0","0","0","32","1010","31.6","63","16"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090006540","부곡고등학교","04","공립","N","","11","285","25.9","11","282","25.6","11","258","23.5","3","20","6.7","0","0","0","36","845","23.5","67","12.6"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006541","풍산고등학교","04","공립","N","","8","254","31.8","8","248","31","8","220","27.5","1","5","5","0","0","0","25","727","29.1","49","14.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006542","호매실고등학교","04","공립","N","","8","221","27.6","8","221","27.6","8","207","25.9","2","14","7","0","0","0","26","663","25.5","49","13.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006561","고양국제고등학교","04","공립","N","","8","204","25.5","8","191","23.9","8","196","24.5","0","0","0","0","0","0","24","591","24.6","63","9.4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006562","저현고등학교","04","공립","N","","12","299","24.9","12","325","27.1","12","296","24.7","1","2","2","0","0","0","37","922","24.9","71","13"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006577","동탄국제고등학교","04","공립","N","","8","204","25.5","8","196","24.5","8","183","22.9","0","0","0","0","0","0","24","583","24.3","61","9.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006624","고양동산고등학교","04","공립","N","","8","194","24.3","8","205","25.6","8","194","24.3","1","7","7","0","0","0","25","600","24","49","12.2"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090006645","광휘고등학교","04","공립","N","","10","266","26.6","10","278","27.8","10","259","25.9","1","7","7","0","0","0","31","810","26.1","63","12.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006700","화성반월고등학교","04","공립","N","","10","350","35","10","341","34.1","9","306","34","0","0","0","1","5","5","30","1002","33.4","58","17.3"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090006701","매홀고등학교","04","공립","N","","10","326","32.6","10","325","32.5","11","299","27.2","1","7","7","0","0","0","32","957","29.9","62","15.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006702","수원칠보고등학교","04","공립","N","","10","275","27.5","10","286","28.6","10","260","26","2","12","6","0","0","0","32","833","26","62","13.4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006703","곡정고등학교","04","공립","N","","10","273","27.3","10","290","29","10","251","25.1","1","7","7","0","0","0","31","821","26.5","61","13.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006717","운양고등학교","04","공립","N","","10","342","34.2","12","407","33.9","10","342","34.2","1","1","1","0","0","0","33","1092","33.1","63","17.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006763","한민고등학교","04","사립","N","","13","386","29.7","13","359","27.6","13","339","26.1","0","0","0","0","0","0","39","1084","27.8","76","14.3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006764","도래울고등학교","04","공립","N","","9","218","24.2","9","217","24.1","9","211","23.4","1","5","5","0","0","0","28","651","23.3","55","11.8"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006765","옥정고등학교","04","공립","N","","10","318","31.8","10","310","31","10","288","28.8","1","5","5","0","0","0","31","921","29.7","62","14.9"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006810","미사고등학교","04","공립","N","","10","325","32.5","10","311","31.1","10","275","27.5","1","7","7","0","0","0","31","918","29.6","61","15"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006811","한백고등학교","04","공립","N","","10","353","35.3","11","389","35.4","10","324","32.4","1","4","4","0","0","0","32","1070","33.4","63","17"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006812","동탄중앙고등학교","04","공립","N","","11","389","35.4","10","328","32.8","10","329","32.9","2","10","5","0","0","0","33","1056","32","63","16.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090006813","이의고등학교","04","공립","N","","12","327","27.3","12","343","28.6","12","299","24.9","1","3","3","0","0","0","37","972","26.3","70","13.9"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006814","김포제일고등학교","04","공립","N","","12","412","34.3","12","406","33.8","12","408","34","0","0","0","0","0","0","36","1226","34.1","69","17.8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006903","지산고등학교","04","공립","N","","12","400","33.3","14","450","32.1","12","394","32.8","2","16","8","0","0","0","40","1260","31.5","76","16.6"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006905","별가람고등학교","04","공립","N","","11","283","25.7","11","312","28.4","10","270","27","3","14","4.7","0","0","0","35","879","25.1","68","12.9"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090006906","갈매고등학교","04","공립","N","","9","194","21.6","10","265","26.5","9","205","22.8","1","5","5","0","0","0","29","669","23.1","59","11.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006908","한빛고등학교","04","공립","N","","12","404","33.7","14","436","31.1","12","376","31.3","2","15","7.5","0","0","0","40","1231","30.8","76","16.2"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006919","미사강변고등학교","04","공립","N","","10","327","32.7","10","300","30","9","229","25.4","1","5","5","0","0","0","30","861","28.7","60","14.4"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006920","태전고등학교","04","공립","N","","10","336","33.6","10","331","33.1","10","309","30.9","1","4","4","0","0","0","31","980","31.6","60","16.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006921","용인삼계고등학교","04","공립","N","","9","257","28.6","9","269","29.9","8","218","27.3","1","3","3","0","0","0","27","747","27.7","52","14.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006924","고림고등학교","04","공립","N","","12","350","29.2","12","382","31.8","12","339","28.3","1","9","9","1","3","3","38","1083","28.5","74","14.6"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006925","배곧고등학교","04","공립","N","","10","345","34.5","10","337","33.7","10","325","32.5","1","9","9","0","0","0","31","1016","32.8","60","16.9"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007014","위례고등학교","04","공립","N","","10","268","26.8","10","280","28","8","216","27","1","3","3","0","0","0","29","767","26.4","59","13"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007015","하길고등학교","04","공립","N","","11","357","32.5","10","332","33.2","10","310","31","0","0","0","0","0","0","31","999","32.2","59","16.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090007016","위례한빛고등학교","04","공립","N","","12","291","24.3","12","306","25.5","12","268","22.3","2","15","7.5","0","0","0","38","880","23.2","75","11.7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007130","이산고등학교","04","공립","N","","12","425","35.4","13","416","32","13","396","30.5","1","4","4","0","0","0","39","1241","31.8","75","16.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007131","창의고등학교","04","공립","N","","12","428","35.7","13","451","34.7","12","388","32.3","0","0","0","0","0","0","37","1267","34.2","73","17.4"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007243","정현고등학교","04","공립","N","","12","422","35.2","13","423","32.5","12","394","32.8","1","9","9","0","0","0","38","1248","32.8","74","16.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007278","와우고등학교","04","공립","N","","12","435","36.3","14","483","34.5","0","0","0","2","9","4.5","0","0","0","28","927","33.1","54","17.2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007314","고촌고등학교","04","공립","N","","10","338","33.8","11","341","31","10","317","31.7","1","5","5","0","0","0","32","1001","31.3","62","16.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007315","새솔고등학교","04","공립","N","","8","226","28.3","8","228","28.5","8","186","23.3","1","2","2","1","2","2","26","644","24.8","49","13.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007316","서연고등학교","04","공립","N","","12","424","35.3","13","417","32.1","12","370","30.8","0","0","0","0","0","0","37","1211","32.7","72","16.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007317","남양주다산고등학교","04","공립","N","","11","329","29.9","11","326","29.6","12","325","27.1","2","13","6.5","0","0","0","36","993","27.6","70","14.2"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007318","목감고등학교","04","공립","N","","10","254","25.4","10","256","25.6","9","188","20.9","1","6","6","0","0","0","30","704","23.5","58","12.1"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007408","감일고등학교","04","공립","N","","10","275","27.5","10","276","27.6","8","183","22.9","1","4","4","0","0","0","29","738","25.4","57","12.9"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090007409","옥빛고등학교","04","공립","N","","12","385","32.1","11","332","30.2","10","290","29","1","8","8","0","0","0","34","1015","29.9","65","15.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090007439","처인고등학교","04","공립","N","","9","258","28.7","8","210","26.3","8","182","22.8","1","2","2","0","0","0","26","652","25.1","51","12.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007444","신원고등학교","04","공립","N","","10","246","24.6","10","255","25.5","9","219","24.3","1","5","5","0","0","0","30","725","24.2","59","12.3"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007445","향동고등학교","04","공립","N","","9","181","20.1","9","175","19.4","6","104","17.3","1","4","4","0","0","0","25","464","18.6","49","9.5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007568","이솔고등학교","04","공립","N","","12","410","34.2","14","455","32.5","14","430","30.7","0","0","0","0","0","0","40","1295","32.4","79","16.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007625","심학고등학교","04","공립","N","","12","388","32.3","0","0","0","0","0","0","0","0","0","0","0","0","12","388","32.3","23","16.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007863","치동고등학교","04","공립","N","","16","535","33.4","0","0","0","0","0","0","0","0","0","0","0","0","16","535","33.4","31","17.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007869","운유고등학교","04","공립","N","","14","481","34.4","0","0","0","0","0","0","1","3","3","0","0","0","15","484","32.3","28","17.3"
