"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도교육청","경기도 시흥시","S090000499","군자디지털과학고등학교","04","공립","N","","8","133","16.6","8","115","14.4","8","118","14.8","2","10","5","2","7","3.5","28","383","13.7","59","6.5"
"경기도교육청","경기도교육청","경기도 군포시","S090000502","군포고등학교","04","사립","N","","11","304","27.6","11","284","25.8","11","272","24.7","0","0","0","0","0","0","33","860","26.1","62","13.9"
"경기도교육청","경기도교육청","경기도 군포시","S090000504","군포e비즈니스고등학교","04","공립","N","","9","121","13.4","9","134","14.9","9","109","12.1","2","12","6","1","3","3","30","379","12.6","67","5.7"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090000505","권선고등학교","04","공립","N","","12","363","30.3","12","316","26.3","12","286","23.8","3","19","6.3","0","0","0","39","984","25.2","74","13.3"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000507","근명고등학교","04","사립","N","","9","215","23.9","10","206","20.6","10","206","20.6","0","0","0","0","0","0","29","627","21.6","62","10.1"
"경기도교육청","경기도교육청","경기도 남양주시","S090000508","금곡고등학교","04","공립","N","","12","320","26.7","12","287","23.9","12","243","20.3","0","0","0","0","0","0","36","850","23.6","75","11.3"
"경기도교육청","경기도교육청","경기도 용인시 기흥구","S090000509","기흥고등학교","04","공립","N","","11","366","33.3","11","317","28.8","10","290","29","1","8","8","0","0","0","33","981","29.7","64","15.3"
"경기도교육청","경기도교육청","경기도 김포시","S090000510","김포고등학교","04","공립","N","","11","376","34.2","11","365","33.2","10","315","31.5","1","2","2","0","0","0","33","1058","32.1","62","17.1"
"경기도교육청","경기도교육청","경기도 김포시","S090000511","김포과학기술고등학교","04","공립","N","","8","201","25.1","8","162","20.3","8","181","22.6","1","3","3","0","0","0","25","547","21.9","55","9.9"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000515","낙생고등학교","04","사립","N","","10","295","29.5","10","264","26.4","10","228","22.8","0","0","0","0","0","0","30","787","26.2","58","13.6"
"경기도교육청","경기도교육청","경기도 양주시","S090000517","한국외식과학고등학교","04","사립","N","","4","103","25.8","4","86","21.5","4","92","23","0","0","0","0","0","0","12","281","23.4","25","11.2"
"경기도교육청","경기도교육청","경기도 화성시","S090000518","남양고등학교","04","공립","N","","7","225","32.1","7","201","28.7","7","163","23.3","1","8","8","1","4","4","23","601","26.1","45","13.4"
"경기도교육청","경기도교육청","경기도 남양주시","S090000519","남양주고등학교","04","공립","N","","7","109","15.6","7","103","14.7","8","108","13.5","1","9","9","0","0","0","23","329","14.3","51","6.5"
"경기도교육청","경기도교육청","경기도 하남시","S090000520","남한고등학교","04","공립","N","","10","299","29.9","8","223","27.9","8","196","24.5","2","11","5.5","0","0","0","28","729","26","53","13.8"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000521","능곡고등학교","04","공립","N","","11","256","23.3","11","249","22.6","11","230","20.9","0","0","0","0","0","0","33","735","22.3","64","11.5"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000524","대부고등학교","04","공립","N","","1","5","5","2","17","8.5","1","18","18","1","2","2","1","5","5","6","47","7.8","14","3.4"
"경기도교육청","경기도교육청","경기도 여주시","S090000525","대신고등학교","04","사립","N","","3","88","29.3","3","74","24.7","3","78","26","1","5","5","0","0","0","10","245","24.5","20","12.3"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000527","대평고등학교","04","공립","N","","10","285","28.5","10","267","26.7","10","226","22.6","1","6","6","0","0","0","31","784","25.3","63","12.4"
"경기도교육청","경기도교육청","경기도 부천시 오정구","S090000528","덕산고등학교","04","공립","N","","8","193","24.1","8","198","24.8","8","184","23","1","5","5","1","4","4","26","584","22.5","49","11.9"
"경기도교육청","경기도교육청","경기도 남양주시","S090000529","덕소고등학교","04","사립","N","","12","386","32.2","12","344","28.7","12","352","29.3","0","0","0","0","0","0","36","1082","30.1","71","15.2"
"경기도교육청","경기도교육청","경기도 양주시","S090000532","덕정고등학교","04","공립","N","","9","270","30","9","249","27.7","9","238","26.4","2","12","6","0","0","0","29","769","26.5","57","13.5"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000533","도당고등학교","04","공립","N","","9","241","26.8","9","216","24","9","204","22.7","1","7","7","0","0","0","28","668","23.9","54","12.4"
"경기도교육청","경기도교육청","경기도 포천시","S090000534","동남고등학교","04","사립","N","","10","230","23","10","222","22.2","10","223","22.3","1","5","5","0","0","0","31","680","21.9","61","11.1"
"경기도교육청","경기도교육청","경기도 동두천시","S090000536","동두천고등학교","04","사립","N","","5","133","26.6","5","132","26.4","5","118","23.6","0","0","0","0","0","0","15","383","25.5","30","12.8"
"경기도교육청","경기도교육청","경기도 동두천시","S090000538","한국문화영상고등학교","04","사립","N","","6","145","24.2","6","126","21","6","124","20.7","0","0","0","0","0","0","18","395","21.9","38","10.4"
"경기도교육청","경기도교육청","경기도 동두천시","S090000539","동두천중앙고등학교","04","공립","N","","7","171","24.4","7","154","22","7","125","17.9","2","14","7","1","4","4","24","468","19.5","48","9.8"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000541","동안고등학교","04","공립","N","","13","357","27.5","13","354","27.2","13","308","23.7","0","0","0","0","0","0","39","1019","26.1","74","13.8"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000542","동우여자고등학교","04","사립","N","","10","267","26.7","10","254","25.4","11","246","22.4","0","0","0","0","0","0","31","767","24.7","60","12.8"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000543","동원고등학교","04","사립","N","","11","286","26","11","255","23.2","12","268","22.3","0","0","0","0","0","0","34","809","23.8","65","12.4"
"경기도교육청","경기도교육청","경기도 평택시","S090000544","동일공업고등학교","04","사립","N","","10","284","28.4","10","254","25.4","10","255","25.5","0","0","0","0","0","0","30","793","26.4","67","11.8"
"경기도교육청","경기도교육청","경기도 남양주시","S090000545","동화고등학교","04","사립","N","","15","475","31.7","15","441","29.4","15","373","24.9","0","0","0","0","0","0","45","1289","28.6","86","15"
"경기도교육청","경기도교육청","경기도 화성시","S090000546","두레자연고등학교","04","사립","N","","2","40","20","2","40","20","2","39","19.5","0","0","0","0","0","0","6","119","19.8","16","7.4"
"경기도교육청","경기도교육청","경기도 이천시","S090000548","마장고등학교","04","공립","N","","4","78","19.5","3","64","21.3","3","54","18","0","0","0","0","0","0","10","196","19.6","21","9.3"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000552","매향여자정보고등학교","04","사립","N","","10","239","23.9","12","231","19.3","12","245","20.4","0","0","0","0","0","0","34","715","21","76","9.4"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000553","무원고등학교","04","공립","N","","11","275","25","11","251","22.8","11","230","20.9","2","9","4.5","0","0","0","35","765","21.9","68","11.3"
"경기도교육청","경기도교육청","경기도 파주시","S090000554","문산고등학교","04","공립","N","","5","130","26","5","100","20","5","112","22.4","2","10","5","0","0","0","17","352","20.7","33","10.7"
"경기도교육청","경기도교육청","경기도 파주시","S090000555","문산수억고등학교","04","사립","N","","10","245","24.5","10","220","22","10","216","21.6","1","8","8","0","0","0","31","689","22.2","63","10.9"
"경기도교육청","경기도교육청","경기도 파주시","S090000556","문산제일고등학교","04","공립","N","","11","297","27","10","233","23.3","10","234","23.4","2","10","5","0","0","0","33","774","23.5","65","11.9"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000558","경기모바일과학고등학교","04","공립","N","","8","164","20.5","7","97","13.9","9","131","14.6","0","0","0","0","0","0","24","392","16.3","51","7.7"
"경기도교육청","경기도교육청","경기도 화성시","S090000559","발안바이오과학고등학교","04","공립","N","","4","111","27.8","4","100","25","4","96","24","0","0","0","0","0","0","12","307","25.6","28","11"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000563","백마고등학교","04","공립","N","","11","305","27.7","11","276","25.1","11","259","23.5","0","0","0","0","0","0","33","840","25.5","64","13.1"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000564","백석고등학교","04","공립","N","","11","296","26.9","11","266","24.2","11","268","24.4","0","0","0","0","0","0","33","830","25.2","63","13.2"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000565","백신고등학교","04","공립","N","","11","299","27.2","11","262","23.8","11","259","23.5","1","3","3","0","0","0","34","823","24.2","65","12.7"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000566","백암고등학교","04","공립","N","","4","59","14.8","3","39","13","4","46","11.5","1","3","3","0","0","0","12","147","12.3","23","6.4"
"경기도교육청","경기도교육청","경기도 고양시 덕양구","S090000567","백양고등학교","04","공립","N","","11","275","25","11","255","23.2","11","244","22.2","1","5","5","0","0","0","34","779","22.9","65","12"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000568","백영고등학교","04","사립","N","","12","339","28.3","12","305","25.4","12","288","24","0","0","0","0","0","0","36","932","25.9","70","13.3"
"경기도교육청","경기도교육청","경기도 의왕시","S090000569","백운고등학교","04","공립","N","","11","286","26","11","268","24.4","11","252","22.9","2","8","4","0","0","0","35","814","23.3","66","12.3"
"경기도교육청","경기도교육청","경기도 동두천시","S090000572","한빛누리고등학교","04","사립","N","","7","186","26.6","7","148","21.1","6","118","19.7","1","9","9","0","0","0","21","461","22","42","11"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000576","부명고등학교","04","공립","N","","9","256","28.4","9","233","25.9","9","224","24.9","1","7","7","0","0","0","28","720","25.7","56","12.9"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000577","경기국제통상고등학교","04","공립","N","","9","141","15.7","9","134","14.9","9","143","15.9","3","17","5.7","0","0","0","30","435","14.5","61","7.1"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000578","상동고등학교","04","공립","N","","9","256","28.4","9","221","24.6","9","221","24.6","0","0","0","0","0","0","27","698","25.9","53","13.2"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000579","부천고등학교","04","공립","N","","9","211","23.4","10","235","23.5","9","210","23.3","0","0","0","0","0","0","28","656","23.4","56","11.7"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000580","부천공업고등학교","04","공립","N","","9","132","14.7","9","113","12.6","11","154","14","2","14","7","0","0","0","31","413","13.3","66","6.3"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000581","부천북고등학교","04","공립","N","","9","257","28.6","9","223","24.8","9","210","23.3","1","6","6","0","0","0","28","696","24.9","56","12.4"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000584","부천여자고등학교","04","공립","N","","7","147","21","9","192","21.3","8","164","20.5","0","0","0","0","0","0","24","503","21","47","10.7"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000585","부천정보산업고등학교","04","공립","N","","11","206","18.7","11","187","17","11","164","14.9","3","18","6","0","0","0","36","575","16","80","7.2"
"경기도교육청","경기도교육청","경기도 안양시 동안구","S090000586","부흥고등학교","04","공립","N","","13","355","27.3","13","339","26.1","13","308","23.7","2","12","6","0","0","0","41","1014","24.7","79","12.8"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000587","분당고등학교","04","공립","N","","10","285","28.5","10","258","25.8","10","246","24.6","1","7","7","0","0","0","31","796","25.7","60","13.3"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000588","분당대진고등학교","04","사립","N","","12","337","28.1","12","308","25.7","12","282","23.5","0","0","0","0","0","0","36","927","25.8","69","13.4"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000589","분당경영고등학교","04","공립","N","","9","207","23","10","188","18.8","12","215","17.9","1","9","9","0","0","0","32","619","19.3","69","9"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000590","분당중앙고등학교","04","공립","N","","9","263","29.2","9","226","25.1","9","215","23.9","1","1","1","0","0","0","28","705","25.2","54","13.1"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000591","불곡고등학교","04","공립","N","","9","257","28.6","9","239","26.6","9","227","25.2","1","6","6","1","2","2","29","731","25.2","57","12.8"
"경기도교육청","경기도교육청","경기도 화성시","S090000594","비봉고등학교","04","사립","N","","11","291","26.5","11","239","21.7","11","215","19.5","0","0","0","0","0","0","33","745","22.6","68","11"
"경기도교육청","경기도교육청","경기도 김포시","S090000596","사우고등학교","04","공립","N","","13","444","34.2","11","369","33.5","11","337","30.6","2","12","6","0","0","0","37","1162","31.4","72","16.1"
"경기도교육청","경기도교육청","경기도 군포시","S090000597","산본고등학교","04","공립","N","","14","390","27.9","13","352","27.1","13","328","25.2","2","12","6","0","0","0","42","1082","25.8","81","13.4"
"경기도교육청","경기도교육청","경기도 군포시","S090000598","경기폴리텍고등학교","04","공립","N","","6","68","11.3","5","69","13.8","5","45","9","0","0","0","0","0","0","16","182","11.4","34","5.4"
"경기도교육청","경기도교육청","경기도 파주시","S090000599","삼광고등학교","04","사립","N","","2","39","19.5","2","36","18","2","35","17.5","0","0","0","0","0","0","6","110","18.3","15","7.3"
"경기도교육청","경기도교육청","경기도 화성시","S090000600","삼괴고등학교","04","사립","N","","8","228","28.5","8","208","26","8","185","23.1","2","16","8","0","0","0","26","637","24.5","48","13.3"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000602","삼일공업고등학교","04","사립","N","","14","355","25.4","14","323","23.1","14","318","22.7","0","0","0","0","0","0","42","996","23.7","92","10.8"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000603","삼일고등학교","04","사립","N","","12","300","25","12","268","22.3","12","269","22.4","0","0","0","0","0","0","36","837","23.3","78","10.7"
"경기도교육청","경기도교육청","경기도 구리시","S090000606","서울삼육고등학교","04","사립","N","","8","221","27.6","8","193","24.1","8","186","23.3","0","0","0","0","0","0","24","600","25","48","12.5"
"경기도교육청","경기도교육청","경기도 시흥시","S090000607","서해고등학교","04","공립","N","","11","385","35","11","362","32.9","11","347","31.5","3","18","6","0","0","0","36","1112","30.9","67","16.6"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000608","서현고등학교","04","공립","N","","10","290","29","10","272","27.2","10","253","25.3","0","0","0","0","0","0","30","815","27.2","60","13.6"
"경기도교육청","경기도교육청","경기도 가평군","S090000609","설악고등학교","04","공립","N","","2","55","27.5","2","51","25.5","2","55","27.5","1","5","5","0","0","0","7","166","23.7","17","9.8"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000610","성남테크노과학고등학교","04","공립","N","","8","129","16.1","6","93","15.5","8","95","11.9","4","30","7.5","0","0","0","26","347","13.3","52","6.7"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000611","성남고등학교","04","공립","N","","8","196","24.5","8","166","20.8","8","157","19.6","2","12","6","0","0","0","26","531","20.4","50","10.6"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000612","성남여자고등학교","04","공립","N","","9","221","24.6","9","186","20.7","9","182","20.2","2","13","6.5","0","0","0","29","602","20.8","56","10.8"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000613","분당아람고등학교","04","공립","N","","10","224","22.4","10","162","16.2","10","134","13.4","1","9","9","0","0","0","31","529","17.1","71","7.5"
"경기도교육청","경기도교육청","경기도 안양시 만안구","S090000614","성문고등학교","04","사립","N","","11","292","26.5","11","278","25.3","11","245","22.3","0","0","0","0","0","0","33","815","24.7","65","12.5"
"경기도교육청","경기도교육청","경기도 성남시 수정구","S090000617","성보경영고등학교","04","사립","N","","12","290","24.2","14","281","20.1","15","285","19","1","10","10","0","0","0","42","866","20.6","91","9.5"
"경기도교육청","경기도교육청","경기도 안산시 상록구","S090000618","성안고등학교","04","공립","N","","12","326","27.2","11","268","24.4","12","280","23.3","2","12","6","1","5","5","38","891","23.4","72","12.4"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000620","성일고등학교","04","사립","N","","11","270","24.5","11","231","21","11","227","20.6","0","0","0","0","0","0","33","728","22.1","63","11.6"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000622","동광고등학교","04","사립","N","","9","226","25.1","9","187","20.8","9","182","20.2","1","10","10","0","0","0","28","605","21.6","55","11"
"경기도교육청","경기도교육청","경기도 성남시 중원구","S090000624","성일정보고등학교","04","사립","N","","12","287","23.9","12","258","21.5","15","318","21.2","0","0","0","0","0","0","39","863","22.1","86","10"
"경기도교육청","경기도교육청","경기도 오산시","S090000626","성호고등학교","04","공립","N","","10","330","33","10","288","28.8","10","284","28.4","1","4","4","0","0","0","31","906","29.2","62","14.6"
"경기도교육청","경기도교육청","경기도 고양시 일산동구","S090000627","세원고등학교","04","사립","N","","8","155","19.4","8","151","18.9","8","142","17.8","0","0","0","0","0","0","24","448","18.7","46","9.7"
"경기도교육청","경기도교육청","경기도 시흥시","S090000628","소래고등학교","04","공립","N","","13","361","27.8","12","287","23.9","12","305","25.4","1","3","3","0","0","0","38","956","25.2","72","13.3"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000630","소명여자고등학교","04","사립","N","","10","282","28.2","10","243","24.3","10","223","22.3","1","7","7","0","0","0","31","755","24.4","61","12.4"
"경기도교육청","경기도교육청","경기도 부천시 소사구","S090000631","소사고등학교","04","공립","N","","10","279","27.9","9","215","23.9","9","200","22.2","2","15","7.5","0","0","0","30","709","23.6","58","12.2"
"경기도교육청","경기도교육청","경기도 광명시","S090000632","소하고등학교","04","공립","N","","12","313","26.1","11","282","25.6","11","263","23.9","2","8","4","0","0","0","36","866","24.1","68","12.7"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000633","송림고등학교","04","사립","N","","10","295","29.5","10","263","26.3","10","244","24.4","0","0","0","0","0","0","30","802","26.7","58","13.8"
"경기도교육청","경기도교육청","경기도 화성시","S090000634","송산고등학교","04","사립","N","","4","132","33","4","112","28","4","114","28.5","1","6","6","0","0","0","13","364","28","24","15.2"
"경기도교육청","경기도교육청","경기도 평택시","S090000636","송탄고등학교","04","공립","N","","7","182","26","7","158","22.6","5","121","24.2","3","20","6.7","1","3","3","23","484","21","43","11.3"
"경기도교육청","경기도교육청","경기도 평택시","S090000637","라온고등학교","04","사립","N","","6","203","33.8","6","174","29","6","147","24.5","0","0","0","0","0","0","18","524","29.1","35","15"
"경기도교육청","경기도교육청","경기도 의정부시","S090000638","송현고등학교","04","공립","N","","11","323","29.4","11","278","25.3","11","269","24.5","2","11","5.5","0","0","0","35","881","25.2","67","13.1"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000639","수내고등학교","04","공립","N","","9","261","29","9","233","25.9","9","222","24.7","1","4","4","0","0","0","28","720","25.7","54","13.3"
"경기도교육청","경기도교육청","경기도 군포시","S090000640","수리고등학교","04","공립","N","","14","384","27.4","15","394","26.3","14","352","25.1","0","0","0","0","0","0","43","1130","26.3","83","13.6"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000641","수성고등학교","04","공립","N","","12","339","28.3","12","305","25.4","12","280","23.3","0","0","0","0","0","0","36","924","25.7","71","13"
"경기도교육청","경기도교육청","경기도 화성시","S090000644","홍익디자인고등학교","04","사립","N","","4","112","28","4","100","25","4","101","25.3","0","0","0","0","0","0","12","313","26.1","25","12.5"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000645","수원고등학교","04","사립","N","","13","306","23.5","13","318","24.5","13","274","21.1","0","0","0","0","0","0","39","898","23","75","12"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000646","수원공업고등학교","04","사립","N","","15","376","25.1","15","349","23.3","15","347","23.1","0","0","0","0","0","0","45","1072","23.8","99","10.8"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000648","수원농생명과학고등학교","04","공립","N","","10","245","24.5","10","215","21.5","10","201","20.1","3","23","7.7","0","0","0","33","684","20.7","80","8.6"
